age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
528807.2,2.6232961,1.3843605,0.5999996,0.0,0.6,0.5999996,0.0,0.8066467834,0.0
566144.1,2.5549705,1.3056411,0.5999996,0.0,0.6,0.5999996,0.0,0.7662060274,0.0
606741.9,2.4885039,1.2312937,0.5999996,0.0,0.6,0.5999996,0.0,0.7278165921,0.0
650694.5,2.42412,1.1611495,0.5999996,0.0,0.6,0.5999996,0.0,0.6915280369,0.0
698562.3,2.3613847,1.0946766,0.5999995,0.0,0.6,0.5999995,0.0,0.6570205815,0.0
750245.2,2.3007656,1.0323372,0.5999995,0.0,0.6,0.5999995,0.0,0.6244798949,0.0
806562.1,2.2416432,0.9733129,0.5999995,0.0,0.6,0.5999995,0.0,0.5935046092,0.0
867920.2,2.1839955,0.917582,0.5999995,0.0,0.6,0.5999995,0.0,0.5640296532,0.0
934880.7,2.1277124,0.8646643,0.5999995,0.0,0.6,0.5999995,0.0,0.5359468843,0.0
1006694.5,2.0736754,0.8154155,0.5999995,0.0,0.6,0.5999995,0.0,0.5096322104,0.0
1085839.2,2.0203746,0.7683035,0.5999995,0.0,0.6,0.5999995,0.0,0.4842991872,0.0
1170321.5,1.969422,0.7247543,0.5999995,0.0,0.6,0.5999995,0.0,0.4606630933,0.0
1263343.5,1.919173,0.6831381,0.5999995,0.0,0.6,0.5999995,0.0,0.4379101857,0.0
1363958.9,1.8705025,0.6440973,0.5999995,0.0,0.6,0.5999995,0.0,0.4164014836,0.0
1474317.7,1.8227154,0.6069651,0.5999995,0.0,0.6,0.5999995,0.0,0.3957921209,0.0
1594540.5,1.7761338,0.5720028,0.5999995,0.0,0.6,0.5999995,0.0,0.3761880229,0.0
1722831.5,1.7316005,0.5395762,0.5999994,0.0,0.6,0.5999994,0.0,0.3578955082,0.0
1864537.5,1.6875341,0.5085655,0.5999994,0.0,0.6,0.5999994,0.0,0.3402287736,0.0
2018754.1,1.6446036,0.4793572,0.5999994,0.0,0.6,0.5999994,0.0,0.3234332036,0.0
2185580.0,1.6030105,0.4520351,0.5999994,0.0,0.6,0.5999994,0.0,0.3075527254,0.0
2366434.9,1.5626082,0.426323,0.5999994,0.0,0.6,0.5999994,0.0,0.2924982534,0.0
2562974.6,1.5232513,0.402179,0.5999994,0.0,0.6,0.5999994,0.0,0.2781859295,0.0
2774249.9,1.4852955,0.3796838,0.5999994,0.0,0.6,0.5999994,0.0,0.2647129131,0.0
3006825.7,1.4478194,0.3582178,0.5999994,0.0,0.6,0.5999994,0.0,0.2517278656,0.0
3259603.8,1.411301,0.3380148,0.5999994,0.0,0.6,0.5999994,0.0,0.2393797517,0.0
3533872.2,1.3757683,0.3190353,0.5999994,0.0,0.6,0.5999994,0.0,0.2276551641,0.0
3829744.5,1.3413739,0.3012174,0.5999994,0.0,0.6,0.5999994,0.0,0.2165786143,0.0
4148189.1,1.3081202,0.2846737,0.5999994,0.0,0.6,0.5999994,0.0,0.2061248241,0.0
4496349.3,1.2754575,0.2689433,0.5999993,0.0,0.6,0.5999993,0.0,0.1961019081,0.0
4874481.2,1.2435974,0.2541228,0.5999993,0.0,0.6,0.5999993,0.0,0.1865597789,0.0
5285217.2,1.2125168,0.240148,0.5999993,0.0,0.6,0.5999993,0.0,0.1774748152,0.0
5727997.2,1.1824099,0.2270621,0.5999993,0.0,0.6,0.5999993,0.0,0.1688853792,0.0
6208792.4,1.1530214,0.2147037,0.5999993,0.0,0.6,0.5999993,0.0,0.1607014346,0.0
6728454.7,1.1244457,0.2031014,0.5999993,0.0,0.6,0.5999993,0.0,0.1529333329,0.0
7291484.5,1.0966006,0.1921396,0.5999993,0.0,0.6,0.5999993,0.0,0.1455450216,0.0
7897808.2,1.0695561,0.1818501,0.5999993,0.0,0.6,0.5999993,0.0,0.1385409172,0.0
8558800.8,1.043048,0.1722468,0.5999993,0.0856808,0.6,0.597993,0.0010384,0.1318355775,1.964e-06
9274152.0,1.0172106,0.1632456,0.5999993,0.1123077,0.6,0.5951799,0.0028183,0.1254472056,9.8855e-06
10047086.9,0.9920733,0.1548334,0.5999993,0.1504679,0.6,0.5877753,0.0076283,0.1193422432,4.97719e-05
10876179.2,0.9677792,0.1471332,0.5999993,0.1748969,0.6,0.5796992,0.016112,0.1134947343,0.0001661838
11771134.7,0.9441531,0.1397383,0.5999992,0.1865691,0.6,0.573742,0.0232294,0.1079150528,0.0002924788
12744152.4,0.9210217,0.1328617,0.5999992,0.209689,0.6,0.5607939,0.0366839,0.1023781885,0.0006021672
13792124.1,0.8985968,0.1264423,0.5999992,0.222461,0.6,0.5503946,0.0460825,0.0971734375,0.0008423439
14926068.0,0.8767615,0.1204198,0.5999992,0.2382449,0.6,0.5358521,0.0604489,0.0920051618,0.0012709751
16151047.4,0.8555553,0.1147399,0.5999992,0.248922,0.6,0.5226523,0.0735392,0.0870717298,0.0016876386
17474003.2,0.8349892,0.1093876,0.5999992,0.2620448,0.6,0.5052446,0.0908537,0.0821514125,0.0023057237
18903402.0,0.8150584,0.1043515,0.5999992,0.2709794,0.6,0.489514,0.1065372,0.0774768063,0.002881041
20423914.9,0.7960421,0.099644,0.5999992,0.2748416,0.6,0.4776323,0.1184016,0.0732261069,0.0032812643
22086509.0,0.7774289,0.0952524,0.5999992,0.2811478,0.6,0.4617571,0.1342738,0.0689184913,0.0038729873
23893544.0,0.7593581,0.0910811,0.5999992,0.2862079,0.6,0.4459192,0.150128,0.0647700287,0.004459867
25849231.8,0.7419274,0.0871754,0.5999992,0.2916849,0.6,0.4282308,0.1678535,0.0606921659,0.0051404162
27975275.2,0.7250777,0.0835303,0.5999992,0.2987584,0.6,0.4069088,0.1892429,0.0565569537,0.0060221909
30282499.2,0.7088678,0.0801415,0.5999991,0.3006395,0.6,0.3916693,0.2045436,0.0529355122,0.0065359784
32800642.8,0.6932369,0.0769927,0.5999991,0.3054025,0.6,0.3711552,0.225155,0.04914705,0.007341372
35545951.7,0.6782529,0.0740931,0.5999991,0.3079536,0.6,0.3530036,0.2434054,0.0456548961,0.0079781963
38541713.6,0.6639515,0.0714515,0.5999991,0.310766,0.6,0.3336359,0.2628904,0.042239832,0.0086614509
41814776.1,0.6503781,0.0690723,0.5999991,0.3137616,0.6,0.3132728,0.2833918,0.0389115009,0.0093781627
45436810.8,0.6374499,0.0669448,0.5999991,0.3158183,0.6,0.2937349,0.3046687,0.0356622867,0.010106347
49431789.7,0.6253248,0.0651035,0.5999991,0.3198459,0.6,0.2705181,0.3279751,0.0324180759,0.0109353682
53885913.8,0.6140124,0.0635669,0.5999991,0.3211287,0.6,0.2514907,0.3456473,0.0296871388,0.0113404605
58919585.2,0.6035487,0.062364,0.5999991,0.3249285,0.6,0.2281393,0.369202,0.0266773601,0.0120981544
64654615.8,0.5940817,0.0615544,0.599999,0.328534,0.6,0.2052759,0.3922757,0.023820223,0.0127825832
71322183.8,0.585665,0.0611924,0.599999,0.3319201,0.6,0.1831574,0.412353,0.0212901083,0.0132093939
79232597.7,0.578364,0.0613343,0.599999,0.3344386,0.6,0.1630202,0.4349494,0.0186870948,0.0137879212
88879811.1,0.5719467,0.0619349,0.599999,0.3398034,0.6,0.1402511,0.4561512,0.0162834199,0.0142727419
101122155.2,0.5655136,0.062553,0.599999,0.3448736,0.6,0.1202422,0.4766033,0.0140222746,0.014812302
118312425.6,0.5563782,0.0614924,0.5999989,0.3462012,0.6,0.1083163,0.488802,0.0124938292,0.015101077
133521312.3,0.548315,0.0589371,0.5999989,0.345923,0.6,0.1055011,0.4916826,0.0120021728,0.015299981
146141011.0,0.5436287,0.057057,0.5999989,0.3433727,0.6,0.1083163,0.488802,0.0121313375,0.0152025229
193902510.0,0.5403762,0.0549417,0.5999988,0.3367764,0.6,0.120242,0.4766033,0.0131177597,0.0146881044
310060409.9,0.5427564,0.0550041,0.5999985,0.3356076,0.6,0.1258068,0.4717397,0.0136686252,0.0146205594
599098435.5,0.5451808,0.0552553,0.599998,0.3361828,0.6,0.1282583,0.4700822,0.0139570256,0.0147121569
