age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
517873.4,2.5086019,2.4924037,0.7999993,0.0,0.8,0.7999993,0.0,0.9993457523,0.0
555856.6,2.4441316,2.3571459,0.7999993,0.0,0.8,0.7999993,0.0,0.9495157295,0.0
597065.2,2.3813675,2.2273737,0.7999993,0.0,0.8,0.7999993,0.0,0.9021897427,0.0
641791.1,2.320272,2.1038899,0.7999993,0.0,0.8,0.7999993,0.0,0.8572470334,0.0
690280.2,2.2608697,1.9871166,0.7999992,0.0,0.8,0.7999992,0.0,0.8146169601,0.0
742884.1,2.2030895,1.8762949,0.7999992,0.0,0.8,0.7999992,0.0,0.774163216,0.0
799905.7,2.1469417,1.7706192,0.7999992,0.0,0.8,0.7999992,0.0,0.7358105616,0.0
861841.0,2.0922964,1.670226,0.7999992,0.0,0.8,0.7999992,0.0,0.6993921337,0.0
929040.4,2.0391871,1.5750657,0.7999992,0.0,0.8,0.7999992,0.0,0.6648576668,0.0
1002019.6,1.9875312,1.4847311,0.7999992,0.0,0.8,0.7999992,0.0,0.6320843651,0.0
1081408.3,1.9372196,1.3989631,0.7999992,0.0,0.8,0.7999992,0.0,0.6009390028,0.0
1167652.1,1.8882963,1.3178314,0.7999992,0.0,0.8,0.7999992,0.0,0.5713868698,0.0
1261403.4,1.8407046,1.2407677,0.7999992,0.0,0.8,0.7999992,0.0,0.5433345837,0.0
1363153.9,1.7944931,1.1678575,0.7999991,0.0,0.8,0.7999991,0.0,0.51675483,0.0
1474121.9,1.7494177,1.0986947,0.7999991,0.0,0.8,0.7999991,0.0,0.4914557508,0.0
1594892.2,1.7055883,1.0332361,0.7999991,0.112027,0.8,0.7986142,0.0006887,0.4674453422,2.1708e-06
1726304.1,1.6629652,0.9713973,0.7999991,0.1664135,0.8,0.7951574,0.0031823,0.4446264782,2.65425e-05
1869598.6,1.621491,0.9129506,0.7999991,0.2368631,0.8,0.7852817,0.0100326,0.4228145292,0.0001723191
2025796.7,1.5811861,0.8579882,0.7999991,0.2705864,0.8,0.7766871,0.0197077,0.4018970295,0.0005088126
2195784.4,1.5421175,0.8062629,0.7999991,0.3163535,0.8,0.7608206,0.03502,0.3816152483,0.0012742912
2381723.8,1.5040964,0.7576715,0.7999991,0.3416033,0.8,0.7477202,0.0478165,0.3622432056,0.0020499804
2584996.4,1.4671602,0.7122345,0.7999991,0.3716894,0.8,0.729083,0.0661513,0.3432084038,0.0033801234
2806968.5,1.4313515,0.6698529,0.799999,0.3879284,0.8,0.7144431,0.0806233,0.325254794,0.0044945729
3050025.1,1.3965771,0.6304038,0.799999,0.4127512,0.8,0.6917259,0.1031614,0.3071783655,0.0065092614
3315834.8,1.3628829,0.5938493,0.799999,0.4297941,0.8,0.6710107,0.1237753,0.2899353764,0.008448179
3605510.7,1.3303685,0.5602124,0.799999,0.4438867,0.8,0.6500016,0.1447264,0.2733448197,0.010497055
3923171.3,1.2988221,0.5291811,0.799999,0.4611775,0.8,0.6235564,0.1711479,0.2566061257,0.0133229862
4271291.1,1.2682674,0.5006645,0.799999,0.4700594,0.8,0.6024015,0.1923154,0.2411588428,0.015461307
4652056.8,1.238757,0.4745903,0.799999,0.4869553,0.8,0.570899,0.2238784,0.2247591738,0.0191435259
5067348.5,1.2103625,0.4508726,0.799999,0.4940188,0.8,0.5475912,0.2472576,0.2101900484,0.0215822011
5522472.2,1.182939,0.4293834,0.799999,0.5014939,0.8,0.5221326,0.2728162,0.1958298982,0.0243031954
6019769.0,1.1565679,0.4100471,0.7999989,0.5071949,0.8,0.4972275,0.2978385,0.1821313162,0.0268554813
6562662.8,1.1312655,0.392798,0.7999989,0.5151109,0.8,0.4681756,0.3270486,0.1682779517,0.0300288852
7150701.3,1.1072111,0.3776596,0.7999989,0.5195128,0.8,0.4424215,0.3529564,0.1555969626,0.0325370958
7796113.8,1.0840856,0.3644757,0.7999989,0.5257239,0.8,0.4131411,0.3824371,0.1427557678,0.0355416883
8500675.6,1.0620319,0.3533984,0.7999989,0.5302312,0.8,0.3851726,0.4106096,0.1306528321,0.0381686932
9268071.8,1.041102,0.3444624,0.7999989,0.5362385,0.8,0.3545615,0.443449,0.1181687973,0.0415228307
10101807.2,1.0213433,0.3378602,0.7999989,0.5405927,0.8,0.32576,0.4676709,0.1078092262,0.0430805967
11005138.1,1.0027742,0.3338282,0.7999988,0.5434713,0.8,0.2987561,0.4977452,0.0968060014,0.0455866654
11981080.7,0.985378,0.3326619,0.7999988,0.5475869,0.8,0.2702868,0.5264786,0.0865048846,0.047665092
13026984.6,0.96917,0.3347102,0.7999988,0.5466112,0.8,0.2484995,0.5469542,0.0782766083,0.0479485311
14138256.6,0.9540897,0.3402482,0.7999988,0.554212,0.8,0.2171651,0.5773928,0.0684933572,0.0500609621
15303553.0,0.9400595,0.3492431,0.7999988,0.555819,0.8,0.1940349,0.6010115,0.0604662888,0.0507161046
16514232.0,0.9269514,0.3615781,0.7999988,0.5576022,0.8,0.1719141,0.6213444,0.0534729083,0.0506345537
17758375.5,0.9146905,0.3767586,0.7999987,0.5575106,0.8,0.1529891,0.6429676,0.0465622496,0.0507889845
19025905.9,0.9032178,0.3945352,0.7999987,0.5629469,0.8,0.1305886,0.6658896,0.0396912119,0.051236464
20310142.0,0.8924665,0.4146374,0.7999987,0.5635315,0.8,0.1141814,0.6826904,0.0343634773,0.0504737376
21606376.2,0.8823561,0.436724,0.7999987,0.5645072,0.8,0.0989525,0.698294,0.0295331373,0.0495443687
22897075.6,0.872876,0.460191,0.7999986,0.5641945,0.8,0.0861704,0.7113979,0.0254572692,0.0482464212
24187158.0,0.8638216,0.4848939,0.7999986,0.567127,0.8,0.0728136,0.7250985,0.0214456254,0.0472303625
25468748.8,0.8549957,0.5096297,0.7999986,0.5695928,0.8,0.061369,0.7368444,0.018009604,0.0460038974
26747317.6,0.8461585,0.5338063,0.7999986,0.574097,0.8,0.0504787,0.7484043,0.0147430429,0.0449537764
28029133.3,0.8368482,0.556425,0.7999985,0.5737847,0.8,0.0429526,0.7560846,0.0124240062,0.0432919753
29322945.1,0.8265947,0.5752551,0.7999985,0.5738041,0.8,0.0362038,0.7626965,0.0104296136,0.0416542717
30642325.0,0.8147266,0.5876418,0.7999985,0.5756223,0.8,0.0297656,0.7693172,0.0085120698,0.0403338223
32004772.7,0.7999891,0.5889231,0.7999984,0.5702799,0.8,0.0261505,0.7732413,0.0072464319,0.038845002
