age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
535473.5,2.5324295,3.7091543,0.999999,0.0,1.0,0.999999,0.0,1.2815581122,0.0
574600.1,2.4677594,3.5201941,0.999999,0.1617062,1.0,0.9982675,0.0008611,1.2178044575,5.655e-06
616980.5,2.4046717,3.3395487,0.999999,0.2393776,1.0,0.9939998,0.0033455,1.1570720373,5.17903e-05
662660.9,2.3434592,3.1693649,0.999999,0.315088,1.0,0.9854622,0.0107742,1.0992965967,0.0003479207
711916.7,2.2840786,3.0064608,0.9999989,0.3681805,1.0,0.975332,0.018502,1.044372159,0.0008169165
765257.7,2.2262817,2.8515003,0.9999989,0.4196765,1.0,0.9612638,0.0351048,0.9911177477,0.0022782853
823090.3,2.1700122,2.7041633,0.9999989,0.4605771,1.0,0.9456789,0.0489832,0.9402989272,0.0037940355
885634.8,2.1153996,2.5660665,0.9999989,0.5080398,1.0,0.9231663,0.0710485,0.8905109959,0.0067660547
953361.3,2.0623798,2.4340195,0.9999989,0.5464496,1.0,0.8991896,0.0977412,0.8417160119,0.0110615387
1026539.8,2.0110537,2.3099198,0.9999989,0.5610829,1.0,0.8836652,0.1131942,0.7970886148,0.013478032
1106032.8,1.9611659,2.1918689,0.9999989,0.593812,1.0,0.8549711,0.1385819,0.7522349959,0.0180942091
1192270.5,1.9128091,2.0804829,0.9999988,0.6161482,1.0,0.828908,0.16454,0.7089734171,0.023067293
1285370.3,1.8662003,1.9762455,0.9999988,0.6303018,1.0,0.8058573,0.1875402,0.6683588209,0.0274155907
1386695.8,1.8209572,1.8780887,0.9999988,0.6496832,1.0,0.7760838,0.2172953,0.6275666603,0.0335724478
1496719.7,1.7771848,1.7864347,0.9999988,0.6655258,1.0,0.7463472,0.2470559,0.5883241338,0.0398072636
1616202.0,1.7349013,1.700509,0.9999988,0.6748727,1.0,0.720083,0.2733707,0.5516737386,0.0450018646
1746463.7,1.6939539,1.6209364,0.9999988,0.6883784,1.0,0.6876284,0.3059198,0.5146164737,0.0519605356
1888040.3,1.6544818,1.5466674,0.9999988,0.6990904,1.0,0.6557369,0.337934,0.4792006688,0.0586598115
2042316.4,1.6164132,1.4780842,0.9999987,0.7073085,1.0,0.62452,0.3692955,0.445417128,0.0649722215
2209956.0,1.5798682,1.4153498,0.9999987,0.7160105,1.0,0.5910852,0.4029091,0.4123523866,0.0718167748
2392571.0,1.544774,1.3583715,0.9999987,0.7199305,1.0,0.5615874,0.4325831,0.381999012,0.0770625865
2591299.2,1.5111762,1.3073851,0.9999987,0.7268163,1.0,0.5273965,0.4669979,0.3513971412,0.0836215599
2807819.7,1.4790749,1.2621032,0.9999987,0.7360228,1.0,0.4892513,0.5080815,0.3197108737,0.0922359419
3043536.0,1.448527,1.2231003,0.9999987,0.7407653,1.0,0.4555647,0.5393614,0.2927762692,0.0970196556
3298868.9,1.4197054,1.1902338,0.9999986,0.7417108,1.0,0.4259723,0.5667589,0.2685669036,0.1000242964
3577811.1,1.392424,1.1639552,0.9999986,0.7476357,1.0,0.3898974,0.6021737,0.2425949489,0.1054856123
3880454.0,1.3669222,1.1451029,0.9999986,0.7551584,1.0,0.352006,0.643815,0.2154416564,0.1128834974
4207006.5,1.3433805,1.1336143,0.9999986,0.7614666,1.0,0.3161305,0.6761607,0.1928787412,0.1164562733
4562859.2,1.3216493,1.1308799,0.9999986,0.7671818,1.0,0.2815278,0.7149817,0.1687874454,0.1220435324
4947274.2,1.3020316,1.1370862,0.9999985,0.7677694,1.0,0.2532759,0.7402979,0.1508872877,0.1219971781
5360304.6,1.2847612,1.1539049,0.9999985,0.7773018,1.0,0.2174775,0.7782965,0.1289550376,0.1265255197
5799993.1,1.2700305,1.1822524,0.9999985,0.7904406,1.0,0.1812753,0.8138956,0.1087198027,0.1299259343
6261678.2,1.2580306,1.2231036,0.9999985,0.7932476,1.0,0.1566334,0.8391174,0.0934681993,0.1289857685
6727536.8,1.2490427,1.275176,0.9999984,0.8049639,1.0,0.1286987,0.8686321,0.0771737783,0.1301680468
7185257.9,1.2428908,1.3368729,0.9999984,0.8149712,1.0,0.1060512,0.8924578,0.0638672314,0.1295916934
7625047.3,1.239085,1.4056786,0.9999984,0.8300744,1.0,0.0846327,0.9129235,0.0524669825,0.1283840083
8047838.0,1.2370392,1.4801291,0.9999983,0.8435858,1.0,0.0677298,0.9307801,0.0425010933,0.1267929525
8454834.2,1.2361762,1.5590729,0.9999983,0.8577672,1.0,0.0535887,0.9448051,0.0344781451,0.1241385749
8842473.1,1.2359308,1.639881,0.9999983,0.8737092,1.0,0.0415941,0.9564875,0.0276906406,0.1211208293
9212553.6,1.2357248,1.7208564,0.9999983,0.8865461,1.0,0.0326321,0.9666096,0.0217247231,0.1180382445
9566035.6,1.2350709,1.8003243,0.9999982,0.9016217,1.0,0.0249129,0.9742989,0.0170371664,0.1143686319
9901852.4,1.2335044,1.875776,0.9999982,0.9164943,1.0,0.0187862,0.9806092,0.0131049338,0.1106323099
10226133.3,1.2307464,1.9470973,0.9999982,0.9295422,1.0,0.0141054,0.9854336,0.0100038619,0.1066038556
10537692.0,1.2265867,2.0128324,0.9999981,0.9426642,1.0,0.0103804,0.9894478,0.0073775643,0.1026618978
10837153.3,1.2209879,2.0720024,0.9999981,0.9555349,1.0,0.0074868,0.9922613,0.0054736329,0.0985393805
11128318.5,1.2139136,2.1250747,0.9999981,0.9692541,1.0,0.005205,0.9946174,0.0038625039,0.0945843424
11411356.8,1.2054718,2.1715658,0.999998,0.9772163,1.0,0.0037287,0.9961424,0.0027843821,0.0905493846
11687542.4,1.1957559,2.2114937,0.999998,0.9858607,1.0,0.0025756,0.997334,0.0019359842,0.0867077343
11960037.7,1.1847253,2.2448566,0.999998,0.9906309,1.0,0.0018044,0.9981311,0.0013571494,0.0829610998
12231843.0,1.1723957,2.27123,0.999998,0.9942901,1.0,0.0012398,0.998715,0.0009310286,0.0793852106
12505811.1,1.1586212,2.2895899,0.9999979,0.9932657,1.0,0.0008797,0.9990875,0.0006548082,0.0759551025
12784993.2,1.1432104,2.2982574,0.9999979,0.9922298,1.0,0.0006018,0.9993749,0.000443687,0.0727393964
13075344.1,1.1257685,2.2949525,0.9999979,0.9867063,1.0,0.0004255,0.9995573,0.0003083837,0.0696895062
13382918.1,1.1058897,2.2770516,0.9999978,0.9787701,1.0,0.0003004,0.9996867,0.0002129893,0.0668209753
13715116.9,1.0833375,2.2416925,0.9999978,0.9667367,1.0,0.0002194,0.9997706,0.0001509831,0.0641258231
14074481.6,1.0582167,2.1868964,0.9999978,0.9514615,1.0,0.0001657,0.9998261,0.0001100005,0.0616584088
14471377.7,1.0304496,2.1101777,0.9999977,0.9320713,1.0,0.0001342,0.9998587,8.51962e-05,0.0594325294
14936189.3,0.9987188,2.0015563,0.9999977,0.9062066,1.0,0.0001251,0.9998681,7.49212e-05,0.0574985069
15512174.3,0.9617144,1.8453488,0.9999976,0.8728083,1.0,0.000144,0.9998485,7.99835e-05,0.0560984076
16179469.6,0.928602,1.7028697,0.9999976,0.8399914,1.0,0.0001841,0.9998069,9.48945e-05,0.0549022247
17079183.4,0.9014265,1.5847075,0.9999976,0.8124524,1.0,0.0002352,0.999754,0.000113667,0.0539442554
18816377.5,0.8837304,1.5050898,0.9999975,0.7935566,1.0,0.00029,0.9996971,0.0001340061,0.0534065983
20086473.3,0.8808628,1.4900555,0.9999974,0.7895884,1.0,0.000311,0.9996754,0.0001423944,0.0533800501
23112534.1,0.8811545,1.4873126,0.9999972,0.789167,1.0,0.0003219,0.9996639,0.0001473407,0.0534881146
