age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
187941844508.8,0.4903464,0.0368486,0.3998053,0.2460704,0.4,0.1272828,0.2709823,0.0091666188,0.0038260771
188441844508.8,0.4910932,0.0370037,0.3998044,0.2461459,0.4,0.1272819,0.2709823,0.0091840737,0.0038213561
188941844508.8,0.4918443,0.0371603,0.3998035,0.2462206,0.4,0.127281,0.2709823,0.0092016114,0.0038165713
519267.3,2.4616432,0.8013751,0.3999998,0.0,0.4,0.3999998,0.0,0.4672696844,0.0
551016.8,2.3961149,0.7560306,0.3999998,0.0,0.4,0.3999998,0.0,0.4435536249,0.0
584498.3,2.3333885,0.7140809,0.3999998,0.0,0.4,0.3999998,0.0,0.4213934387,0.0
620627.5,2.2725707,0.674657,0.3999998,0.0,0.4,0.3999998,0.0,0.4004178712,0.0
659942.0,2.2135271,0.6375467,0.3999998,0.0,0.4,0.3999998,0.0,0.3805296333,0.0
702667.5,2.1559937,0.6025252,0.3999998,0.0,0.4,0.3999998,0.0,0.3616086652,0.0
748906.1,2.1001517,0.5696097,0.3999998,0.0,0.4,0.3999998,0.0,0.3436787289,0.0
799029.7,2.0458448,0.53855,0.3999997,0.0,0.4,0.3999997,0.0,0.3266532511,0.0
853325.5,1.9930522,0.5092792,0.3999997,0.0,0.4,0.3999997,0.0,0.310492948,0.0
912024.0,1.9418121,0.4817328,0.3999997,0.0,0.4,0.3999997,0.0,0.2951779897,0.0
975619.0,1.8919584,0.4557413,0.3999997,0.0,0.4,0.3999997,0.0,0.2806290466,0.0
1044417.7,1.8435118,0.4312346,0.3999997,0.0,0.4,0.3999997,0.0,0.2668245324,0.0
1118788.2,1.7964508,0.4081571,0.3999997,0.0,0.4,0.3999997,0.0,0.2537307388,0.0
1199254.3,1.7506792,0.3863763,0.3999997,0.0,0.4,0.3999997,0.0,0.2412959066,0.0
1286207.1,1.7062031,0.3658322,0.3999997,0.0,0.4,0.3999997,0.0,0.2294974082,0.0
1380262.7,1.6629288,0.3464413,0.3999997,0.0,0.4,0.3999997,0.0,0.2182873309,0.0
1481933.6,1.6208415,0.3281179,0.3999997,0.0,0.4,0.3999997,0.0,0.2076411539,0.0
1591732.8,1.5799357,0.310835,0.3999997,0.0,0.4,0.3999997,0.0,0.1975373113,0.0
1710326.2,1.5401609,0.294524,0.3999997,0.0,0.4,0.3999997,0.0,0.1879434847,0.0
1838306.3,1.5015043,0.279099,0.3999997,0.0,0.4,0.3999997,0.0,0.1788379635,0.0
1976767.7,1.4638335,0.264497,0.3999997,0.0,0.4,0.3999997,0.0,0.170173005,0.0
2126139.7,1.4272202,0.2507066,0.3999997,0.0,0.4,0.3999997,0.0,0.1619489533,0.0
2286993.8,1.3916817,0.2377128,0.3999997,0.0,0.4,0.3999997,0.0,0.1541529699,0.0
2461093.6,1.3570064,0.2253843,0.3999997,0.0,0.4,0.3999997,0.0,0.1467241075,0.0
2648951.1,1.3232731,0.2137198,0.3999997,0.0,0.4,0.3999997,0.0,0.139666044,0.0
2851619.1,1.2904544,0.2026859,0.3999996,0.0,0.4,0.3999996,0.0,0.1329600816,0.0
3070257.9,1.2585188,0.1922508,0.3999996,0.0,0.4,0.3999996,0.0,0.126586879,0.0
3305998.4,1.2274498,0.1823909,0.3999996,0.0,0.4,0.3999996,0.0,0.1205308597,0.0
3559918.5,1.1972424,0.1730634,0.3999996,0.0,0.4,0.3999996,0.0,0.1147797358,0.0
3834071.4,1.1677974,0.1642146,0.3999996,0.0,0.4,0.3999996,0.0,0.1093044662,0.0
4129508.9,1.1391462,0.1558381,0.3999996,0.0,0.4,0.3999996,0.0,0.1041010299,0.0
4447762.2,1.1112707,0.1479112,0.3999996,0.0,0.4,0.3999996,0.0,0.0991558333,0.0
4790420.8,1.0841566,0.1404099,0.3999996,0.0,0.4,0.3999996,0.0,0.0944570674,0.0
5159085.2,1.0577944,0.1333119,0.3999996,0.0,0.4,0.3999996,0.0,0.0899944031,0.0
5556962.4,1.0320804,0.1265723,0.3999996,0.0,0.4,0.3999996,0.0,0.0857423959,0.0
5985159.3,1.0070654,0.1201924,0.3999996,0.0,0.4,0.3999996,0.0,0.0817017118,0.0
6446298.5,0.9827089,0.1141476,0.3999996,0.0,0.4,0.3999996,0.0,0.0778580972,0.0
6942614.9,0.9589996,0.1084259,0.3999996,0.0,0.4,0.3999996,0.0,0.0742028712,0.0
