age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
509041.2,2.7846835,2.9341672,0.8999992,0.0,0.9,0.8999992,0.0,1.3842830322,0.0
546081.9,2.7125178,2.7772363,0.8999992,0.0,0.9,0.8999992,0.0,1.3146556431,0.0
586140.4,2.6424133,2.6285433,0.8999992,0.0,0.9,0.8999992,0.0,1.2486857981,0.0
629518.3,2.5742407,2.4863911,0.8999992,0.0,0.9,0.8999992,0.0,1.1861143329,0.0
676525.7,2.5079118,2.3517112,0.8999992,0.0,0.9,0.8999992,0.0,1.1267315383,0.0
727249.8,2.4436692,2.2235475,0.8999991,0.0,0.9,0.8999991,0.0,1.070626406,0.0
782311.6,2.3810788,2.1018569,0.8999991,0.0,0.9,0.8999991,0.0,1.0173031242,0.0
842104.5,2.3200991,1.9855297,0.8999991,0.0,0.9,0.8999991,0.0,0.9666266649,0.0
907012.8,2.2607353,1.8752257,0.8999991,0.0,0.9,0.8999991,0.0,0.918502204,0.0
977443.0,2.2029879,1.7701457,0.8999991,0.0,0.9,0.8999991,0.0,0.8728356009,0.0
1053559.2,2.1470391,1.6709161,0.8999991,0.0,0.9,0.8999991,0.0,0.829673738,0.0
1136318.2,2.0925095,1.5763687,0.8999991,0.0,0.9,0.8999991,0.0,0.7886327656,0.0
1226311.7,2.0393791,1.486604,0.899999,0.0,0.9,0.899999,0.0,0.7496203781,0.0
1324097.2,1.9876809,1.4011595,0.899999,0.0,0.9,0.899999,0.0,0.7125858715,0.0
1430337.1,1.9373995,1.3201183,0.899999,0.0,0.9,0.899999,0.0,0.6774446748,0.0
1545604.6,1.8885647,1.2431993,0.899999,0.0,0.9,0.899999,0.0,0.6441463182,0.0
1671175.0,1.8409747,1.1708163,0.899999,0.150785,0.9,0.8969884,0.0015582,0.6124727356,9.1274e-06
1807594.3,1.7947481,1.1020572,0.899999,0.1929547,0.9,0.8932543,0.0041503,0.5824077675,4.44905e-05
1956008.2,1.7498338,1.0371114,0.899999,0.2549779,0.9,0.8835311,0.0130819,0.5536608097,0.0002894912
2117889.9,1.7061278,0.9757219,0.899999,0.3113501,0.9,0.8684076,0.0267867,0.5259242662,0.0009156432
2293610.7,1.6638404,0.9181787,0.8999989,0.3345274,0.9,0.8582577,0.0371301,0.4996717048,0.0015072291
2486322.4,1.6225582,0.8637439,0.8999989,0.3738918,0.9,0.8386202,0.0563099,0.4737535007,0.0028956212
2696799.3,1.5824851,0.8126824,0.8999989,0.4054831,0.9,0.8174945,0.0771092,0.4486195757,0.0046906943
2926004.5,1.5437382,0.7650983,0.8999989,0.4313184,0.9,0.7953098,0.0990627,0.4243373054,0.0068289553
3177044.5,1.5061019,0.7206667,0.8999989,0.452565,0.9,0.7723921,0.1218259,0.4007979376,0.0092361869
3451795.3,1.4696197,0.6793773,0.8999989,0.4700836,0.9,0.7489836,0.1451294,0.3780460773,0.0118372871
3752434.9,1.4343091,0.6411284,0.8999989,0.4878024,0.9,0.7223175,0.1717369,0.3556530309,0.0150153962
4080689.0,1.4002408,0.6059339,0.8999989,0.502368,0.9,0.6955197,0.1985227,0.3340702828,0.0183039933
4440587.8,1.3672715,0.57359,0.8999988,0.514181,0.9,0.6687737,0.2252942,0.3132585049,0.0216139491
4831933.2,1.3356629,0.5441307,0.8999988,0.5237206,0.9,0.642228,0.2548352,0.2928413294,0.0254093621
5262020.1,1.3050679,0.5173132,0.8999988,0.5384853,0.9,0.6073498,0.2868856,0.2726330212,0.0296455008
5732879.8,1.2756187,0.4931707,0.8999988,0.5435728,0.9,0.5817005,0.312641,0.2543663272,0.0326106335
6249720.8,1.2472468,0.4715429,0.8999988,0.5534598,0.9,0.5483203,0.3461854,0.2352915485,0.0369721058
6814682.8,1.2200774,0.452499,0.8999988,0.5591259,0.9,0.5186475,0.3760261,0.217688173,0.0404667178
7430286.1,1.1941904,0.4360633,0.8999988,0.5650155,0.9,0.4873791,0.4074912,0.2005065258,0.0441349928
8103226.9,1.1695,0.4222419,0.8999987,0.5691153,0.9,0.4573286,0.4377485,0.1842739809,0.047353922
8837291.2,1.1460609,0.4111411,0.8999987,0.5775684,0.9,0.4203891,0.4761252,0.1669648831,0.0521246993
