age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
189341868484.4,0.4624264,0.0216265,0.39987,0.2284192,0.4,0.1556097,0.2415501,0.0099132774,0.0033892191
189841868484.4,0.4625873,0.0216878,0.3998695,0.2283725,0.4,0.1556092,0.2415501,0.0099151635,0.0033851471
190341868484.4,0.4627484,0.0217496,0.399869,0.2283254,0.4,0.1556087,0.2415501,0.0099170399,0.0033810608
521594.6,2.4634669,0.7582634,0.3999998,0.0,0.4,0.3999998,0.0,0.4665305651,0.0
554443.6,2.3985224,0.7156066,0.3999998,0.0,0.4,0.3999998,0.0,0.4430806291,0.0
589902.6,2.3355978,0.675561,0.3999998,0.0,0.4,0.3999998,0.0,0.4209007052,0.0
628437.7,2.2743984,0.6377479,0.3999998,0.0,0.4,0.3999998,0.0,0.3998389957,0.0
670241.1,2.2149518,0.6021932,0.3999998,0.0,0.4,0.3999998,0.0,0.3798658032,0.0
715580.3,2.1571939,0.5686808,0.3999998,0.0,0.4,0.3999998,0.0,0.3609209245,0.0
764732.9,2.101094,0.5371466,0.3999998,0.0,0.4,0.3999998,0.0,0.3429561517,0.0
818033.4,2.0465788,0.5074336,0.3999998,0.0,0.4,0.3999998,0.0,0.3259134669,0.0
875800.6,1.993614,0.4794628,0.3999998,0.0,0.4,0.3999998,0.0,0.3097482634,0.0
938380.7,1.9421567,0.4531483,0.3999997,0.0,0.4,0.3999997,0.0,0.2944149241,0.0
1006175.7,1.8921472,0.4283574,0.3999997,0.0,0.4,0.3999997,0.0,0.2798647332,0.0
1079595.4,1.8435507,0.4050338,0.3999997,0.0,0.4,0.3999997,0.0,0.2660588354,0.0
1159106.0,1.796309,0.3830259,0.3999997,0.0,0.4,0.3999997,0.0,0.2529553077,0.0
1245176.0,1.750386,0.3623054,0.3999997,0.0,0.4,0.3999997,0.0,0.2405187983,0.0
1338316.7,1.7057493,0.3427786,0.3999997,0.0,0.4,0.3999997,0.0,0.2287161406,0.0
1439110.4,1.6623468,0.3243662,0.3999997,0.0,0.4,0.3999997,0.0,0.2175100086,0.0
1548145.1,1.6201421,0.3069932,0.3999997,0.0,0.4,0.3999997,0.0,0.2068701967,0.0
1666009.5,1.579116,0.2906133,0.3999997,0.0,0.4,0.3999997,0.0,0.1967720013,0.0
1793428.1,1.539222,0.2751376,0.3999997,0.0,0.4,0.3999997,0.0,0.1871839885,0.0
1931156.4,1.5004256,0.2605228,0.3999997,0.0,0.4,0.3999997,0.0,0.1780791753,0.0
2079982.4,1.4626996,0.2467178,0.3999997,0.0,0.4,0.3999997,0.0,0.1694337849,0.0
2240728.5,1.4260198,0.2336793,0.3999997,0.0,0.4,0.3999997,0.0,0.1612258878,0.0
2414468.6,1.3903225,0.2213577,0.3999997,0.0,0.4,0.3999997,0.0,0.1534257351,0.0
2602265.7,1.3555759,0.2096901,0.3999997,0.0,0.4,0.3999997,0.0,0.1460116545,0.0
2805147.0,1.3217719,0.1986443,0.3999997,0.0,0.4,0.3999997,0.0,0.1389678161,0.0
3024201.7,1.2888988,0.1882041,0.3999997,0.0,0.4,0.3999997,0.0,0.1322784788,0.0
3260894.6,1.2569017,0.1783112,0.3999996,0.0,0.4,0.3999996,0.0,0.1259202071,0.0
3516490.7,1.225772,0.1689546,0.3999996,0.0,0.4,0.3999996,0.0,0.1198792866,0.0
3792437.9,1.1954858,0.1600854,0.3999996,0.0,0.4,0.3999996,0.0,0.1141394694,0.0
4090258.0,1.1660261,0.1516869,0.3999996,0.0,0.4,0.3999996,0.0,0.1086864337,0.0
4411636.2,1.1373685,0.1437302,0.3999996,0.0,0.4,0.3999996,0.0,0.103505519,0.0
4758620.2,1.1094745,0.1361874,0.3999996,0.0,0.4,0.3999996,0.0,0.0985803383,0.0
5133294.7,1.0823195,0.1290312,0.3999996,0.0,0.4,0.3999996,0.0,0.0938971438,0.0
5537807.1,1.0558855,0.1222309,0.3999996,0.0,0.4,0.3999996,0.0,0.0894442663,0.0
5974551.0,1.0301552,0.1157707,0.3999996,0.0,0.4,0.3999996,0.0,0.0852107002,0.0
6446001.9,1.0051183,0.109637,0.3999996,0.0,0.4,0.3999996,0.0,0.0811867783,0.0
6955057.6,0.9807495,0.1038101,0.3999996,0.0,0.4,0.3999996,0.0,0.0773608233,0.0
7504794.7,0.9570276,0.0982729,0.3999996,0.0,0.4,0.3999996,0.0,0.0737224328,0.0
8098786.3,0.9339273,0.0930092,0.3999996,0.0,0.4,0.3999996,0.0,0.0702612285,0.0
8740528.4,0.9114401,0.0880066,0.3999996,0.0,0.4,0.3999996,0.0,0.0669696448,0.0
9433988.3,0.8895515,0.0832495,0.3999996,0.0,0.4,0.3999996,0.0,0.0638394305,0.0
10183575.3,0.8682415,0.0787266,0.3999996,0.0,0.4,0.3999996,0.0,0.0608619669,0.0
10994256.6,0.8474874,0.074419,0.3999996,0.0,0.4,0.3999996,0.0,0.0580287709,0.0
11871531.7,0.8272679,0.0703167,0.3999996,0.0,0.4,0.3999996,0.0,0.0553319218,0.0
12821731.3,0.8075572,0.0663898,0.3999996,0.0,0.4,0.3999996,0.0,0.0527632534,0.0
13850155.9,0.7883606,0.0626406,0.3999995,0.0,0.4,0.3999995,0.0,0.0503189217,0.0
14963460.3,0.7696679,0.059057,0.3999995,0.0,0.4,0.3999995,0.0,0.0479932112,0.0
16169687.6,0.7514702,0.0556301,0.3999995,0.0,0.4,0.3999995,0.0,0.0457807714,0.0
17478512.3,0.7337528,0.0523527,0.3999995,0.0,0.4,0.3999995,0.0,0.0436758633,0.0
18901362.3,0.7164922,0.0492182,0.3999995,0.0,0.4,0.3999995,0.0,0.0416719372,0.0
20449778.7,0.6996769,0.0462242,0.3999995,0.0,0.4,0.3999995,0.0,0.0397641087,0.0
22136801.4,0.6832906,0.0433707,0.3999995,0.0,0.4,0.3999995,0.0,0.0379471382,0.0
23975509.9,0.6673258,0.0406651,0.3999995,0.0,0.4,0.3999995,0.0,0.036217004,0.0
25606308.6,0.6545324,0.0385232,0.3999995,0.0,0.4,0.3999995,0.0,0.0348591601,0.0
26845994.1,0.6455294,0.0371096,0.3999995,0.0337849,0.4,0.3996553,0.0001899,0.0339187297,5.85e-08
28962642.4,0.631465,0.0349167,0.3999995,0.068402,0.4,0.3970038,0.0015903,0.0324726694,1.9391e-06
31420144.0,0.6168498,0.0327292,0.3999995,0.0759521,0.4,0.3956257,0.0029957,0.0309999009,5.3388e-06
34110136.5,0.6025849,0.0306918,0.3999995,0.1038833,0.4,0.38834,0.0098595,0.0295636289,3.75554e-05
37049882.1,0.5886956,0.0288022,0.3999995,0.1119792,0.4,0.3845089,0.013539,0.0282008333,6.10226e-05
40264794.7,0.5751721,0.027055,0.3999995,0.1315915,0.4,0.3738748,0.0238948,0.0268312266,0.0001520781
43779852.8,0.5620178,0.0254398,0.3999995,0.1398397,0.4,0.3669427,0.030709,0.0255410489,0.0002219078
47624743.6,0.5492315,0.0239479,0.3999995,0.1459001,0.4,0.3603227,0.037849,0.0242961099,0.0003018513
51833344.6,0.5368102,0.0225715,0.3999995,0.1540323,0.4,0.3509846,0.0458672,0.0230861475,0.0003993178
56445172.7,0.5247493,0.0213026,0.3999995,0.1601465,0.4,0.3420346,0.0560304,0.0218861791,0.0005364196
61509760.1,0.5130378,0.0201304,0.3999994,0.1677973,0.4,0.3303087,0.0670691,0.0207093794,0.0006967918
67077215.4,0.5016858,0.0190494,0.3999994,0.1742143,0.4,0.3184458,0.078911,0.0195552139,0.0008797796
73215722.3,0.4906884,0.0180538,0.3999994,0.1785273,0.4,0.307866,0.0894888,0.0184642874,0.0010424293
80005476.5,0.480048,0.0171372,0.3999994,0.1821042,0.4,0.2973112,0.1000545,0.0174140131,0.0012056914
87549610.8,0.4697664,0.0162951,0.3999994,0.1850415,0.4,0.2868269,0.1105603,0.0164055562,0.0013668674
95986853.8,0.4598438,0.0155232,0.3999994,0.1883027,0.4,0.2751634,0.1222584,0.0154099354,0.0015535307
105502786.3,0.4502853,0.0148163,0.3999994,0.1918041,0.4,0.2624183,0.1350525,0.0144268896,0.0017651255
116361744.7,0.4410965,0.0141709,0.3999994,0.1947093,0.4,0.2499457,0.147583,0.0134880344,0.0019696249
128964066.9,0.4322839,0.0135827,0.3999994,0.1971139,0.4,0.2377834,0.1598099,0.0125954799,0.0021650655
143949291.6,0.4238593,0.0130476,0.3999994,0.198424,0.4,0.2271273,0.1705287,0.0117819845,0.0023202131
162426028.9,0.4158442,0.0125578,0.3999994,0.2001782,0.4,0.2156302,0.1820995,0.0109892006,0.002497456
186593572.5,0.4082779,0.0121044,0.3999994,0.201814,0.4,0.2045102,0.1932959,0.0102529364,0.0026699177
221835730.3,0.4012635,0.0116697,0.3999994,0.2036437,0.4,0.1937793,0.2041054,0.0095846694,0.002847732
288141263.1,0.3953826,0.0112333,0.3999993,0.2042876,0.4,0.1875306,0.2104018,0.0091429493,0.0029489804
336134176.3,0.3941155,0.0110864,0.3999993,0.2041903,0.4,0.1875306,0.2104018,0.0091076733,0.0029539145
450479473.5,0.39443,0.0109872,0.3999992,0.2020896,0.4,0.1937791,0.2041054,0.0093428851,0.002832756
841868484.4,0.3984811,0.011088,0.3999991,0.1987932,0.4,0.2067031,0.1910873,0.0099595895,0.0026051324
1341868484.4,0.4016176,0.0112102,0.3999989,0.1963267,0.4,0.2156297,0.1820995,0.0103899582,0.0024427145
1841868484.4,0.4035085,0.0112924,0.3999986,0.1951577,0.4,0.2201839,0.1775152,0.0106237942,0.0023629526
2341868484.4,0.4047633,0.0113535,0.3999984,0.1933922,0.4,0.2247975,0.1728721,0.0108146239,0.0022675124
2841868484.4,0.4056046,0.0113992,0.3999982,0.1938435,0.4,0.2247972,0.1728721,0.0108618098,0.0022780409
3341868484.4,0.4062106,0.011436,0.3999979,0.1928034,0.4,0.2271259,0.1705287,0.0109506588,0.0022259624
3841868484.4,0.4066407,0.011468,0.3999977,0.1928978,0.4,0.2271257,0.1705287,0.0109685843,0.0022268637
4341868484.4,0.4071009,0.0114988,0.3999975,0.1930435,0.4,0.2271254,0.1705287,0.0109899047,0.0022293616
4841868484.4,0.4075065,0.0115283,0.3999972,0.1931358,0.4,0.2271252,0.1705287,0.011006997,0.0022304011
5341868484.4,0.4078089,0.0115534,0.399997,0.1931497,0.4,0.227125,0.1705287,0.011017146,0.0022294458
5841868484.4,0.4081695,0.0115813,0.3999968,0.1932046,0.4,0.2271247,0.1705287,0.01103107,0.0022295076
6341868484.4,0.4084664,0.0116086,0.3999965,0.1931888,0.4,0.2271245,0.1705287,0.011039639,0.0022275052
6841868484.4,0.408839,0.0116379,0.3999963,0.1932386,0.4,0.2271242,0.1705287,0.0110537213,0.0022273589
7341868484.4,0.4092083,0.011667,0.3999961,0.1932904,0.4,0.227124,0.1705287,0.011067802,0.002227254
7841868484.4,0.4095717,0.0116975,0.3999958,0.1933206,0.4,0.2271238,0.1705287,0.0110806723,0.0022263892
8341868484.4,0.409937,0.0117276,0.3999956,0.193358,0.4,0.2271235,0.1705287,0.0110939582,0.0022257539
8841868484.4,0.4103484,0.0117577,0.3999953,0.1934535,0.4,0.2271233,0.1705287,0.0111114782,0.0022268285
9341868484.4,0.4107499,0.0117884,0.3999951,0.1935314,0.4,0.227123,0.1705287,0.0111278595,0.002227306
9841868484.4,0.4111663,0.0118177,0.3999949,0.1936438,0.4,0.2271228,0.1705287,0.0111463661,0.0022289045
10341868484.4,0.4115648,0.011845,0.3999946,0.1937561,0.4,0.2271226,0.1705287,0.0111643199,0.0022306439
10841868484.4,0.4119145,0.01187,0.3999944,0.1938328,0.4,0.2271223,0.1705287,0.0111790516,0.0022315078
11341868484.4,0.4122313,0.011894,0.3999941,0.1938815,0.4,0.2271221,0.1705287,0.0111914132,0.0022316207
11841868484.4,0.4125277,0.0119171,0.3999939,0.1939142,0.4,0.2271218,0.1705287,0.0112023692,0.0022313195
12341868484.4,0.4128108,0.0119396,0.3999936,0.1939373,0.4,0.2271216,0.1705287,0.0112124508,0.0022307769
12841868484.4,0.4130844,0.0119617,0.3999934,0.1939538,0.4,0.2271213,0.1705287,0.0112219247,0.0022300715
13341868484.4,0.4133502,0.0119833,0.3999931,0.1939654,0.4,0.2271211,0.1705287,0.0112309214,0.0022292453
13841868484.4,0.4136103,0.0120048,0.3999929,0.19532,0.4,0.224792,0.1728721,0.0111811358,0.0022866959
14341868484.4,0.4138649,0.012026,0.3999926,0.1953253,0.4,0.2247917,0.1728721,0.0111893935,0.0022856735
14841868484.4,0.4141146,0.012047,0.3999924,0.1953274,0.4,0.2247915,0.1728721,0.0111973483,0.0022845766
15341868484.4,0.4143597,0.0120678,0.3999921,0.1953268,0.4,0.2247912,0.1728721,0.0112050335,0.0022834101
15841868484.4,0.414601,0.0120884,0.3999919,0.1953236,0.4,0.224791,0.1728721,0.0112124815,0.0022821821
16341868484.4,0.4148386,0.0121087,0.3999916,0.1953182,0.4,0.2247907,0.1728721,0.0112197063,0.0022808988
16841868484.4,0.4150773,0.0121291,0.3999914,0.195309,0.4,0.2247905,0.1728721,0.0112267989,0.002279563
17341868484.4,0.4153131,0.0121493,0.3999911,0.1952978,0.4,0.2247902,0.1728721,0.011233702,0.0022781783
17841868484.4,0.4155446,0.0121693,0.3999909,0.1952853,0.4,0.22479,0.1728721,0.011240411,0.0022767469
18341868484.4,0.4157729,0.0121892,0.3999906,0.1952711,0.4,0.2247897,0.1728721,0.0112469433,0.0022752715
18841868484.4,0.4159988,0.012209,0.3999904,0.1966092,0.4,0.2224752,0.1752009,0.0111945149,0.0023325435
19341868484.4,0.4162224,0.0122288,0.3999901,0.1965935,0.4,0.2224749,0.1752009,0.0112007559,0.0023309745
19841868484.4,0.4164433,0.0122484,0.3999899,0.1965764,0.4,0.2224747,0.1752009,0.011206849,0.0023293664
20341868484.4,0.4166619,0.012268,0.3999896,0.1965579,0.4,0.2224744,0.1752009,0.0112128102,0.0023277268
20841868484.4,0.4168844,0.0122876,0.3999894,0.1965362,0.4,0.2224741,0.1752009,0.0112187426,0.0023260533
21341868484.4,0.4171036,0.0123071,0.3999891,0.1965137,0.4,0.2224739,0.1752009,0.0112245412,0.0023243476
21841868484.4,0.4173199,0.0123265,0.3999888,0.1964904,0.4,0.2224736,0.1752009,0.0112302109,0.0023226094
22341868484.4,0.4175338,0.0123458,0.3999886,0.1964662,0.4,0.2224734,0.1752009,0.0112357655,0.0023208419
22841868484.4,0.4177466,0.0123651,0.3999883,0.1977977,0.4,0.2201736,0.1775152,0.0111820761,0.002378182
23341868484.4,0.4179577,0.0123845,0.3999881,0.1977727,0.4,0.2201733,0.1775152,0.0111874418,0.0023763343
23841868484.4,0.4181672,0.0124038,0.3999878,0.1977467,0.4,0.220173,0.1775152,0.0111927156,0.0023744591
24341868484.4,0.41838,0.0124232,0.3999875,0.1977182,0.4,0.2201728,0.1775152,0.0111979738,0.002372557
24841868484.4,0.4185915,0.0124426,0.3999873,0.1976887,0.4,0.2201725,0.1775152,0.0112031538,0.0023706286
25341868484.4,0.4188003,0.0124619,0.399987,0.1976589,0.4,0.2201723,0.1775152,0.0112082307,0.0023686751
25841868484.4,0.4190072,0.0124811,0.3999868,0.1976283,0.4,0.220172,0.1775152,0.0112132191,0.0023666979
26341868484.4,0.419216,0.0125003,0.3999865,0.197596,0.4,0.2201717,0.1775152,0.0112181831,0.0023647021
26841868484.4,0.4194233,0.0125197,0.3999862,0.1989229,0.4,0.2178868,0.1798148,0.0111636297,0.0024221231
27341868484.4,0.419629,0.012539,0.399986,0.1988909,0.4,0.2178865,0.1798148,0.0111684521,0.0024200543
27841868484.4,0.4198332,0.0125583,0.3999857,0.1988583,0.4,0.2178862,0.1798148,0.0111732059,0.0024179633
28341868484.4,0.4200361,0.0125775,0.3999855,0.1988249,0.4,0.217886,0.1798148,0.0111778827,0.0024158491
28841868484.4,0.4202381,0.0125968,0.3999852,0.1987909,0.4,0.2178857,0.1798148,0.011182509,0.0024137168
29341868484.4,0.4204389,0.012616,0.3999849,0.1987562,0.4,0.2178855,0.1798148,0.0111870655,0.0024115609
29841868484.4,0.4206448,0.0126354,0.3999847,0.1987188,0.4,0.2178852,0.1798148,0.0111916542,0.0024093884
30341868484.4,0.4208498,0.0126549,0.3999844,0.200042,0.4,0.2156152,0.1820995,0.0111364641,0.0024669214
30841868484.4,0.4210525,0.0126744,0.3999841,0.2000054,0.4,0.2156149,0.1820995,0.0111409399,0.0024646778
31341868484.4,0.4212539,0.0126938,0.3999839,0.1999685,0.4,0.2156147,0.1820995,0.0111453615,0.0024624174
31841868484.4,0.4214541,0.0127132,0.3999836,0.1999311,0.4,0.2156144,0.1820995,0.011149721,0.0024601373
32341868484.4,0.4216535,0.0127327,0.3999833,0.1998932,0.4,0.2156141,0.1820995,0.0111540376,0.0024578395
32841868484.4,0.421852,0.0127521,0.3999831,0.1998547,0.4,0.2156139,0.1820995,0.0111583024,0.0024555224
33341868484.4,0.4220558,0.0127717,0.3999828,0.1998137,0.4,0.2156136,0.1820995,0.0111626157,0.002453192
33841868484.4,0.4222589,0.0127914,0.3999825,0.2011345,0.4,0.2133587,0.1843692,0.0111068905,0.0025108312
