age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
503963.9,2.5427457,1.4892163,0.5999996,0.0,0.6,0.5999996,0.0,0.7602945693,0.0
539749.3,2.4767009,1.4027051,0.5999996,0.0,0.6,0.5999996,0.0,0.7222480793,0.0
578029.0,2.4135183,1.3219412,0.5999995,0.0,0.6,0.5999995,0.0,0.6867232667,0.0
620348.2,2.3510669,1.2445527,0.5999995,0.0,0.6,0.5999995,0.0,0.6524507393,0.0
666402.1,2.2903557,1.1715905,0.5999995,0.0,0.6,0.5999995,0.0,0.6199372295,0.0
716379.0,2.2314853,1.1029808,0.5999995,0.0,0.6,0.5999995,0.0,0.5891696459,0.0
770957.3,2.174048,1.0379075,0.5999995,0.0,0.6,0.5999995,0.0,0.5598752226,0.0
830239.9,2.1183108,0.9767589,0.5999995,0.0,0.6,0.5999995,0.0,0.5321332686,0.0
894253.5,2.0645046,0.9196885,0.5999995,0.0,0.6,0.5999995,0.0,0.5059938862,0.0
964318.4,2.0118522,0.8656608,0.5999995,0.0,0.6,0.5999995,0.0,0.4810265408,0.0
1040759.8,1.9605061,0.8147011,0.5999995,0.0,0.6,0.5999995,0.0,0.4572635012,0.0
1123821.8,1.9106295,0.7668276,0.5999995,0.0,0.6,0.5999995,0.0,0.4347365199,0.0
1214634.4,1.8618844,0.7216769,0.5999995,0.0,0.6,0.5999995,0.0,0.4132514682,0.0
1312682.3,1.8148243,0.6795058,0.5999995,0.0,0.6,0.5999995,0.0,0.3930069085,0.0
1419836.8,1.7688168,0.6398677,0.5999994,0.0,0.6,0.5999994,0.0,0.3736887,0.0
1535150.0,1.7244894,0.6030022,0.5999994,0.0,0.6,0.5999994,0.0,0.3555214773,0.0
1662166.8,1.6807807,0.5679237,0.5999994,0.0,0.6,0.5999994,0.0,0.338036692,0.0
1798961.6,1.6386386,0.5352103,0.5999994,0.0,0.6,0.5999994,0.0,0.3215821252,0.0
1949081.5,1.5972244,0.5042963,0.5999994,0.0,0.6,0.5999994,0.0,0.3057994747,0.0
2112127.8,1.5569448,0.4753323,0.5999994,0.0,0.6,0.5999994,0.0,0.2908189113,0.0
2287076.2,1.5181974,0.4485,0.5999994,0.0,0.6,0.5999994,0.0,0.2767521334,0.0
2478727.0,1.4801296,0.4230697,0.5999994,0.0,0.6,0.5999994,0.0,0.2632607981,0.0
2686710.7,1.4430786,0.399204,0.5999994,0.0,0.6,0.5999994,0.0,0.2504441152,0.0
2913012.4,1.4069164,0.3767492,0.5999994,0.0,0.6,0.5999994,0.0,0.2382350126,0.0
3155754.1,1.3720901,0.3559019,0.5999994,0.0,0.6,0.5999994,0.0,0.2267572175,0.0
3421013.9,1.3379042,0.336149,0.5999994,0.0,0.6,0.5999994,0.0,0.2157583312,0.0
3710237.4,1.304432,0.3174807,0.5999993,0.0,0.6,0.5999993,0.0,0.2052467632,0.0
4023741.9,1.2718499,0.2999499,0.5999993,0.0,0.6,0.5999993,0.0,0.1952601978,0.0
4361918.8,1.2402698,0.2835424,0.5999993,0.0,0.6,0.5999993,0.0,0.185812514,0.0
4727782.3,1.2095526,0.268112,0.5999993,0.0,0.6,0.5999993,0.0,0.1768422455,0.0
5124842.2,1.1795711,0.2535757,0.5999993,0.0,0.6,0.5999993,0.0,0.16829546,0.0
5555568.1,1.1503183,0.2398678,0.5999993,0.0,0.6,0.5999993,0.0,0.1601554119,0.0
6022294.2,1.1218154,0.2268598,0.5999993,0.0,0.6,0.5999993,0.0,0.1524130198,0.0
6524387.2,1.0942054,0.2149559,0.5999993,0.0952816,0.6,0.5976133,0.0015223,0.1450854289,4.0889e-06
7066475.2,1.0673482,0.2038197,0.5999993,0.1322317,0.6,0.593234,0.0040624,0.1381093797,2.00584e-05
7655976.3,1.0410354,0.1933657,0.5999993,0.1686086,0.6,0.5852064,0.0109742,0.131363514,0.0001009228
8287920.3,1.0156145,0.1836316,0.5999993,0.1880034,0.6,0.5782345,0.018206,0.1249422817,0.0002246421
8967855.0,0.9909653,0.1746273,0.5999993,0.2075417,0.6,0.569024,0.0278161,0.1187537404,0.0004366093
9709345.9,0.9667556,0.1660221,0.5999992,0.2299881,0.6,0.5556649,0.0408946,0.1126443232,0.0007972693
10510423.5,0.9432268,0.157907,0.5999992,0.2452726,0.6,0.5432103,0.0549744,0.1067127609,0.0012536564
11368866.6,0.9205492,0.1503176,0.5999992,0.2579528,0.6,0.53024,0.0660138,0.1011627183,0.001627603
12300850.4,0.8984267,0.1431326,0.5999992,0.2708317,0.6,0.5149648,0.0811794,0.0956285816,0.0022041641
13305874.3,0.8770063,0.136386,0.5999992,0.2771483,0.6,0.5032869,0.0928042,0.0904827918,0.0026328465
14396502.5,0.8561688,0.1300238,0.5999992,0.2863279,0.6,0.4875363,0.1085112,0.0853282444,0.0032736218
15574907.9,0.8360066,0.124056,0.5999992,0.293897,0.6,0.4716796,0.1243509,0.0803673544,0.0039337155
16853547.4,0.8164446,0.118445,0.5999992,0.3000478,0.6,0.4558101,0.140225,0.0755891446,0.0045975286
18237890.5,0.7975336,0.1132627,0.5999992,0.3082245,0.6,0.4360703,0.1599953,0.0707648667,0.0054941206
