age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
531509.1,2.3073387,1.1200767,0.4999997,0.0,0.5,0.4999997,0.0,0.5220809227,0.0
567726.1,2.2477898,1.0566361,0.4999996,0.0,0.5,0.4999996,0.0,0.4961590294,0.0
607067.8,2.1898861,0.996476,0.4999996,0.0,0.5,0.4999996,0.0,0.4715553902,0.0
649787.3,2.1336053,0.939686,0.4999996,0.0,0.5,0.4999996,0.0,0.448211695,0.0
696173.5,2.078896,0.8859737,0.4999996,0.0,0.5,0.4999996,0.0,0.4260622462,0.0
746523.6,2.0257331,0.8352541,0.4999996,0.0,0.5,0.4999996,0.0,0.4050532016,0.0
801169.0,1.9740765,0.7875301,0.4999996,0.0,0.5,0.4999996,0.0,0.3851254039,0.0
860575.1,1.9238035,0.7423744,0.4999996,0.0,0.5,0.4999996,0.0,0.3661927737,0.0
925037.3,1.8749589,0.6999056,0.4999996,0.0,0.5,0.4999996,0.0,0.348235414,0.0
995068.2,1.8274309,0.6598397,0.4999996,0.0,0.5,0.4999996,0.0,0.3311777166,0.0
1071099.1,1.7812076,0.6221382,0.4999996,0.0,0.5,0.4999996,0.0,0.3149826789,0.0
1153603.1,1.7362695,0.5866864,0.4999996,0.0,0.5,0.4999996,0.0,0.2996119514,0.0
1243116.2,1.6925744,0.553414,0.4999996,0.0,0.5,0.4999996,0.0,0.2850205891,0.0
1340151.3,1.6501042,0.5221977,0.4999996,0.0,0.5,0.4999996,0.0,0.2711739236,0.0
1445258.4,1.6088356,0.4928819,0.4999996,0.0,0.5,0.4999996,0.0,0.2580366756,0.0
1559326.0,1.5686414,0.465342,0.4999995,0.0,0.5,0.4999995,0.0,0.245542876,0.0
1682754.6,1.5295898,0.4395115,0.4999995,0.0,0.5,0.4999995,0.0,0.2336905883,0.0
1816328.5,1.4916205,0.4153256,0.4999995,0.0,0.5,0.4999995,0.0,0.2224380731,0.0
1961404.9,1.4545606,0.3924993,0.4999995,0.0,0.5,0.4999995,0.0,0.2117136615,0.0
2118502.6,1.4184856,0.3710494,0.4999995,0.0,0.5,0.4999995,0.0,0.201519972,0.0
2288444.5,1.3833902,0.3509253,0.4999995,0.0,0.5,0.4999995,0.0,0.1918364401,0.0
2472201.6,1.3492433,0.3320069,0.4999995,0.0,0.5,0.4999995,0.0,0.1826360268,0.0
2670852.8,1.3160109,0.3142246,0.4999995,0.0,0.5,0.4999995,0.0,0.1738921638,0.0
2885463.8,1.2836754,0.2975073,0.4999995,0.0,0.5,0.4999995,0.0,0.1655839254,0.0
3116837.6,1.2522567,0.2818276,0.4999995,0.0,0.5,0.4999995,0.0,0.157700093,0.0
3367095.8,1.2216165,0.2670393,0.4999995,0.0,0.5,0.4999995,0.0,0.1501912711,0.0
3636936.5,1.191816,0.2531098,0.4999995,0.0,0.5,0.4999995,0.0,0.1430585856,0.0
3928354.9,1.1627743,0.2399836,0.4999995,0.0,0.5,0.4999995,0.0,0.1362696366,0.0
4242306.0,1.1345284,0.2276245,0.4999995,0.0,0.5,0.4999995,0.0,0.1298206644,0.0
4580732.0,1.1070295,0.2159685,0.4999995,0.0,0.5,0.4999995,0.0,0.1236884201,0.0
