age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
514247.3,3.0702066,2.685037,0.8999993,0.0,0.9,0.8999993,0.0,1.6720552403,0.0
551227.3,2.9898735,2.5424075,0.8999993,0.0,0.9,0.8999993,0.0,1.5873164587,0.0
591088.0,2.9121167,2.4069719,0.8999992,0.0,0.9,0.8999992,0.0,1.5073223409,0.0
634291.0,2.8364299,2.2785783,0.8999992,0.0,0.9,0.8999992,0.0,1.4313755373,0.0
681032.4,2.762902,2.1557792,0.8999992,0.0,0.9,0.8999992,0.0,1.3594146397,0.0
731804.1,2.6912144,2.0389997,0.8999992,0.0,0.9,0.8999992,0.0,1.2909856607,0.0
786713.4,2.6216381,1.9277736,0.8999992,0.0,0.9,0.8999992,0.0,1.2262076892,0.0
846428.0,2.5537642,1.8220938,0.8999992,0.0,0.9,0.8999992,0.0,1.1645717337,0.0
910765.5,2.4881685,1.7219935,0.8999992,0.0,0.9,0.8999992,0.0,1.106469847,0.0
980580.8,2.424329,1.6267181,0.8999992,0.0,0.9,0.8999992,0.0,1.051308525,0.0
1056578.4,2.3620303,1.5359309,0.8999991,0.0,0.9,0.8999991,0.0,0.9987993243,0.0
1138085.0,2.3021049,1.4508993,0.8999991,0.0,0.9,0.8999991,0.0,0.9495242975,0.0
1227824.4,2.2429717,1.36884,0.8999991,0.0,0.9,0.8999991,0.0,0.9020881291,0.0
1325337.3,2.18544,1.2908658,0.8999991,0.0,0.9,0.8999991,0.0,0.857071975,0.0
1430718.8,2.129762,1.2174594,0.8999991,0.0,0.9,0.8999991,0.0,0.8145753444,0.0
1544869.9,2.0757347,1.1481503,0.8999991,0.0,0.9,0.8999991,0.0,0.7743447566,0.0
1669726.9,2.0228305,1.0818482,0.8999991,0.0,0.9,0.8999991,0.0,0.7359119952,0.0
1803870.4,1.9719424,1.0197612,0.8999991,0.0,0.9,0.8999991,0.0,0.6998440925,0.0
1951386.1,1.9218517,0.9604142,0.899999,0.0,0.9,0.899999,0.0,0.6652045685,0.0
2110856.3,1.8733974,0.9045745,0.899999,0.0,0.9,0.899999,0.0,0.6325142589,0.0
2284846.0,1.826097,0.8516653,0.899999,0.0,0.9,0.899999,0.0,0.6013776717,0.0
2473644.0,1.7801788,0.8018198,0.899999,0.0,0.9,0.899999,0.0,0.5718847917,0.0
2678920.6,1.7355123,0.7548665,0.899999,0.0,0.9,0.899999,0.0,0.5438910759,0.0
2903798.1,1.6917737,0.7090192,0.899999,0.0,0.9,0.899999,0.0,0.5171452691,0.0
3145925.0,1.6498326,0.6689148,0.899999,0.1351141,0.9,0.8969883,0.0015582,0.4921002411,7.3289e-06
3411921.5,1.6084501,0.6295238,0.899999,0.1608366,0.9,0.8945514,0.0030106,0.4679732394,2.09101e-05
3700410.1,1.5683336,0.5925657,0.8999989,0.2201057,0.9,0.8852241,0.0130819,0.4449266768,0.0002320806
4013253.0,1.529498,0.5578557,0.8999989,0.268579,0.9,0.8716745,0.0253046,0.4228772382,0.0006679833
4354866.8,1.4916722,0.5254281,0.8999989,0.3056642,0.9,0.8559183,0.0394018,0.4016056116,0.0013384056
4727341.5,1.4549033,0.4951015,0.8999989,0.340126,0.9,0.8360618,0.0588203,0.3808266306,0.0025053574
5136073.3,1.418986,0.4665633,0.8999989,0.3589698,0.9,0.8202092,0.0744287,0.3610058405,0.0035454939
5577816.5,1.3844561,0.4401952,0.8999989,0.3826643,0.9,0.7981349,0.0962615,0.3416108692,0.0052205673
6062087.9,1.3508058,0.4156195,0.8999989,0.4021155,0.9,0.7752886,0.1218259,0.3224436123,0.0074192393
6588503.5,1.3183216,0.3928487,0.8999988,0.4181986,0.9,0.7519265,0.1421967,0.3045689181,0.009176802
7168707.1,1.2865841,0.3715916,0.8999988,0.4373083,0.9,0.7223175,0.1717369,0.2861685671,0.0120604663
