age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
522019.9,3.3212649,3.648772,1.099999,0.0,1.1,1.099999,0.0,2.4003197828,0.0
559486.7,3.2343847,3.4626005,1.099999,0.0,1.1,1.099999,0.0,2.2783998185,0.0
599880.9,3.1500887,3.2853041,1.099999,0.0,1.1,1.099999,0.0,2.1630542877,0.0
643522.7,3.0681063,3.1173776,1.099999,0.0,1.1,1.099999,0.0,2.053667245,0.0
690518.8,2.9886602,2.957188,1.099999,0.0,1.1,1.099999,0.0,1.9502948499,0.0
741631.6,2.9109248,2.8035167,1.099999,0.0,1.1,1.099999,0.0,1.851661006,0.0
796740.6,2.8355448,2.6575304,1.0999989,0.0,1.1,1.0999989,0.0,1.7583955019,0.0
856359.0,2.7621953,2.5187316,1.0999989,0.0,1.1,1.0999989,0.0,1.6698951427,0.0
920878.1,2.6908324,2.3860353,1.0999989,0.0,1.1,1.0999989,0.0,1.5859271853,0.0
990681.4,2.6214205,2.2597455,1.0999989,0.0,1.1,1.0999989,0.0,1.5062813636,0.0
1066370.1,2.5537817,2.1389699,1.0999989,0.0,1.1,1.0999989,0.0,1.4305957536,0.0
1147965.9,2.4882655,2.0246112,1.0999989,0.0,1.1,1.0999989,0.0,1.3590974022,0.0
1236519.7,2.4243793,1.9160358,1.0999989,0.0,1.1,1.0999989,0.0,1.2911021461,0.0
1332037.0,2.3624845,1.8125911,1.0999988,0.0,1.1,1.0999988,0.0,1.2268531184,0.0
1435142.9,2.3024687,1.7145592,1.0999988,0.0,1.1,1.0999988,0.0,1.1660835876,0.0
1548004.5,2.2435028,1.6201765,1.0999988,0.0,1.1,1.0999988,0.0,1.1078449614,0.0
1670513.6,2.1860945,1.530664,1.0999988,0.0,1.1,1.0999988,0.0,1.0525469531,0.0
1802042.8,2.1307885,1.4460003,1.0999988,0.0582179,1.1,1.0998598,7.5e-05,1.0005843365,6.75e-08
1945999.9,2.0765399,1.3650925,1.0999988,0.1361432,1.1,1.0980939,0.0009473,0.9508574155,4.4097e-06
2101571.4,2.023963,1.2885705,1.0999987,0.2021707,1.1,1.0933393,0.004377,0.9037843552,5.38797e-05
2271104.6,1.9726688,1.2157038,1.0999987,0.2407798,1.1,1.0879606,0.0066594,0.8589461672,0.0001031023
2455315.4,1.9228343,1.1467316,1.0999987,0.3194186,1.1,1.0704136,0.0247484,0.8156532196,0.0008850611
2654665.7,1.8746904,1.0820779,1.0999987,0.3612451,1.1,1.0546301,0.0399025,0.774507484,0.0018767739
2872929.5,1.8276233,1.0205195,1.0999987,0.4078914,1.1,1.0311771,0.0627464,0.7341393434,0.0038292922
3106029.2,1.782764,0.9635611,1.0999987,0.4337209,1.1,1.0122552,0.0813296,0.6964531258,0.0056452294
3363923.3,1.7385546,0.9092454,1.0999987,0.4652882,1.1,0.9857227,0.1075257,0.6588111762,0.0086181147
3646424.8,1.6955149,0.8581751,1.0999986,0.481734,1.1,0.9650854,0.1314329,0.6227814865,0.0115132288
3954754.0,1.6538338,0.8104944,1.0999986,0.5123281,1.1,0.9297525,0.1631045,0.5869374281,0.015815734
4288065.1,1.6138853,0.7664997,1.0999986,0.533761,1.1,0.8973114,0.1954442,0.5525031424,0.0204890264
4655330.2,1.5749151,0.7254073,1.0999986,0.5441363,1.1,0.8718737,0.2208472,0.5204127499,0.0239518268
