age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
513347.5,2.7941874,1.8032119,0.6999995,0.0,0.7,0.6999995,0.0,1.0713512346,0.0
549241.9,2.7226611,1.704302,0.6999995,0.0,0.7,0.6999995,0.0,1.0184170731,0.0
588738.3,2.6520915,1.6089451,0.6999995,0.0,0.7,0.6999995,0.0,0.9674490952,0.0
631458.6,2.5837005,1.519114,0.6999995,0.0,0.7,0.6999995,0.0,0.9192524797,0.0
677829.0,2.5171966,1.4336763,0.6999994,0.0,0.7,0.6999994,0.0,0.8735196288,0.0
727611.5,2.4531917,1.3536869,0.6999994,0.0,0.7,0.6999994,0.0,0.8305644691,0.0
782726.0,2.3897336,1.2763219,0.6999994,0.0,0.7,0.6999994,0.0,0.7890051289,0.0
842309.3,2.3283367,1.2036336,0.6999994,0.0,0.7,0.6999994,0.0,0.749773346,0.0
906295.5,2.2692795,1.135412,0.6999994,0.0,0.7,0.6999994,0.0,0.712945836,0.0
976433.4,2.2113073,1.0703713,0.6999994,0.0,0.7,0.6999994,0.0,0.6776641848,0.0
1052478.6,2.1550362,1.0091274,0.6999994,0.0,0.7,0.6999994,0.0,0.6442444504,0.0
1135538.6,2.1000293,0.9507816,0.6999994,0.0,0.7,0.6999994,0.0,0.6123645369,0.0
1225691.3,2.046593,0.8960605,0.6999994,0.0,0.7,0.6999994,0.0,0.5821442102,0.0
1324545.0,1.9941734,0.8439567,0.6999994,0.0,0.7,0.6999994,0.0,0.5532162662,0.0
1431330.6,1.9435155,0.7951049,0.6999993,0.0,0.7,0.6999993,0.0,0.5259385843,0.0
1546049.4,1.8947849,0.7495638,0.6999993,0.0,0.7,0.6999993,0.0,0.5003293527,0.0
1672443.3,1.8467142,0.7060472,0.6999993,0.0,0.7,0.6999993,0.0,0.4756735363,0.0
1808182.5,1.8004854,0.6654876,0.6999993,0.0,0.7,0.6999993,0.0,0.4525319185,0.0
1957968.1,1.7548157,0.6267818,0.6999993,0.0,0.7,0.6999993,0.0,0.4302210758,0.0
2116631.4,1.7114557,0.5913378,0.6999993,0.0,0.7,0.6999993,0.0,0.409545409,0.0
2292493.6,1.668387,0.5571759,0.6999993,0.0,0.7,0.6999993,0.0,0.3894976661,0.0
2485174.1,1.6261497,0.5247001,0.6999993,0.0,0.7,0.6999993,0.0,0.3703121071,0.0
2693349.7,1.5853,0.4944376,0.6999993,0.0,0.7,0.6999993,0.0,0.3522058515,0.0
