age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
527701.3,2.4925213,1.8982157,0.6999994,0.0,0.7,0.6999994,0.0,0.8590799368,0.0
566333.9,2.4282681,1.7903831,0.6999994,0.0,0.7,0.6999994,0.0,0.8162319358,0.0
608223.1,2.3659002,1.6882422,0.6999994,0.0,0.7,0.6999994,0.0,0.7756504499,0.0
653894.6,2.3050493,1.5911349,0.6999994,0.0,0.7,0.6999994,0.0,0.737017172,0.0
703589.9,2.2458339,1.4988402,0.6999994,0.0,0.7,0.6999994,0.0,0.7003365939,0.0
757626.7,2.1882646,1.4114405,0.6999994,0.0,0.7,0.6999994,0.0,0.6655415437,0.0
816368.0,2.1323224,1.328723,0.6999994,0.0,0.7,0.6999994,0.0,0.6325497725,0.0
879992.0,2.0781548,1.2506568,0.6999994,0.0,0.7,0.6999994,0.0,0.6013773092,0.0
949341.8,2.0253729,1.1767571,0.6999993,0.0,0.7,0.6999993,0.0,0.5717349239,0.0
1024817.7,1.9740383,1.1067806,0.6999993,0.0,0.7,0.6999993,0.0,0.5436008593,0.0
1107252.3,1.9239539,1.0406423,0.6999993,0.0,0.7,0.6999993,0.0,0.5168136388,0.0
1196851.2,1.8753327,0.9782663,0.6999993,0.0,0.7,0.6999993,0.0,0.4914363554,0.0
1294743.4,1.8278926,0.919319,0.6999993,0.0,0.7,0.6999993,0.0,0.4672735178,0.0
1401377.9,1.7817501,0.8638751,0.6999993,0.0,0.7,0.6999993,0.0,0.4443393951,0.0
1517555.8,1.7368663,0.8116387,0.6999993,0.0,0.7,0.6999993,0.0,0.4225683084,0.0
1643460.0,1.693425,0.7627605,0.6999993,0.0,0.7,0.6999993,0.0,0.4020023247,0.0
1780568.8,1.6511545,0.7169376,0.6999993,0.0,0.7,0.6999993,0.0,0.3824699277,0.0
1930689.3,1.6098058,0.6736637,0.6999993,0.0,0.7,0.6999993,0.0,0.3638218207,0.0
2093669.9,1.5696955,0.633281,0.6999992,0.0,0.7,0.6999992,0.0,0.3461658053,0.0
2271718.5,1.5305317,0.5953252,0.6999992,0.0,0.7,0.6999992,0.0,0.3293394677,0.0
2465310.0,1.4924652,0.5597881,0.6999992,0.0,0.7,0.6999992,0.0,0.3133764929,0.0
2675307.6,1.4555272,0.5267042,0.6999992,0.0,0.7,0.6999992,0.0,0.2982559732,0.0
2905430.7,1.4193498,0.4948924,0.6999992,0.0,0.7,0.6999992,0.0,0.2837991936,0.0
3156282.5,1.3840365,0.4663653,0.6999992,0.1443328,0.7,0.6952288,0.0023411,0.2700093788,1.20826e-05
3428664.6,1.3497456,0.4391954,0.6999992,0.181906,0.7,0.6898557,0.0047704,0.2569153733,3.77828e-05
3725701.4,1.3163121,0.4137825,0.6999992,0.2027409,0.7,0.6850071,0.0101435,0.2443721883,0.0001272339
