age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
510818.7,2.2660372,1.5793722,0.5999995,0.0,0.6,0.5999995,0.0,0.608170381,0.0
548147.6,2.2080804,1.4871737,0.5999995,0.0,0.6,0.5999995,0.0,0.5781142674,0.0
588881.5,2.15155,1.3996277,0.5999995,0.0,0.6,0.5999995,0.0,0.5495029815,0.0
633224.2,2.0965633,1.3170097,0.5999995,0.0,0.6,0.5999995,0.0,0.5223420419,0.0
681503.1,2.0430826,1.2386222,0.5999995,0.0,0.6,0.5999995,0.0,0.4965591763,0.0
734085.4,1.991062,1.1645637,0.5999995,0.0,0.6,0.5999995,0.0,0.4720828045,0.0
791242.5,1.9405682,1.0945508,0.5999995,0.0,0.6,0.5999995,0.0,0.4488959137,0.0
853632.7,1.8913588,1.0285309,0.5999995,0.0,0.6,0.5999995,0.0,0.4268406237,0.0
921516.0,1.843559,0.9664966,0.5999995,0.0,0.6,0.5999995,0.0,0.4059300693,0.0
995567.4,1.7970127,0.9080095,0.5999994,0.0,0.6,0.5999994,0.0,0.3860548548,0.0
1076139.8,1.7518005,0.8530524,0.5999994,0.0,0.6,0.5999994,0.0,0.3672104477,0.0
1164216.6,1.7076743,0.8013525,0.5999994,0.0,0.6,0.5999994,0.0,0.3492584719,0.0
1260199.0,1.6647447,0.752824,0.5999994,0.0,0.6,0.5999994,0.0,0.3322117446,0.0
1364717.0,1.622999,0.7074594,0.5999994,0.0,0.6,0.5999994,0.0,0.3160316762,0.0
1478480.5,1.5824027,0.6650236,0.5999994,0.0,0.6,0.5999994,0.0,0.3006723126,0.0
1602533.6,1.5428372,0.6253341,0.5999994,0.0,0.6,0.5999994,0.0,0.2860595707,0.0
1737383.3,1.5043763,0.5882889,0.5999994,0.0,0.6,0.5999994,0.0,0.2721928063,0.0
1884537.2,1.4668284,0.5535986,0.5999994,0.0,0.6,0.5999994,0.0,0.2589779744,0.0
2043701.0,1.4304744,0.5212943,0.5999994,0.0,0.6,0.5999994,0.0,0.2464882706,0.0
2217737.7,1.3948688,0.4910138,0.5999994,0.0,0.6,0.5999994,0.0,0.2345465936,0.0
2406930.3,1.3601898,0.4626999,0.5999994,0.0,0.6,0.5999994,0.0,0.223192476,0.0
2612373.0,1.3264322,0.4362364,0.5999993,0.0,0.6,0.5999993,0.0,0.2124031198,0.0
2835346.4,1.2935701,0.4114832,0.5999993,0.0,0.6,0.5999993,0.0,0.2021500472,0.0
3076410.7,1.2616868,0.3878914,0.5999993,0.0,0.6,0.5999993,0.0,0.1924385835,0.0
3338632.8,1.2305556,0.3666765,0.5999993,0.0920857,0.6,0.598477,0.0010384,0.1831768677,2.7316e-06
3622694.8,1.2002645,0.3463571,0.5999993,0.1203479,0.6,0.5963691,0.002386,0.1743697605,1.0408e-05
3931142.3,1.170736,0.3274455,0.5999993,0.1835722,0.6,0.5865256,0.0092482,0.1659021901,9.5698e-05
4262108.6,1.1422577,0.3101111,0.5999993,0.1904075,0.6,0.5838873,0.0134737,0.1579219358,0.0001712053
4623954.0,1.1142728,0.2937531,0.5999993,0.2201508,0.6,0.5737421,0.0232294,0.150086041,0.0004072364
5010898.7,1.0873723,0.2785628,0.5999993,0.2513484,0.6,0.5591047,0.0375161,0.1424692916,0.0008720715
5433615.4,1.0609735,0.264178,0.5999993,0.2592043,0.6,0.5521687,0.0443344,0.135365628,0.0010996595
5892326.9,1.0352643,0.2506475,0.5999993,0.2813752,0.6,0.5358521,0.0604489,0.1281271252,0.001773587
6386807.5,1.0104039,0.2380028,0.5999993,0.2940856,0.6,0.5226524,0.0735392,0.1213158951,0.0023569613
6921149.0,0.9863134,0.2261311,0.5999992,0.3046609,0.6,0.5091455,0.0869719,0.1147600555,0.0029867698
7500320.5,0.9629134,0.2150177,0.5999992,0.31575,0.6,0.493462,0.1025983,0.1083165283,0.0037728141
8129602.3,0.9401525,0.2045635,0.5999992,0.3249025,0.6,0.4776324,0.1184016,0.1020847475,0.0045905901
8811584.7,0.9180925,0.1947846,0.5999992,0.3324137,0.6,0.4617572,0.1342738,0.0960856815,0.0054215788
9548524.7,0.8967916,0.1856648,0.5999992,0.3385267,0.6,0.4459192,0.150128,0.0903368126,0.0062497666
10342421.2,0.8763027,0.1772104,0.5999992,0.3451845,0.6,0.4282309,0.1678535,0.084699233,0.0072135512
11209474.4,0.8563512,0.1692762,0.5999992,0.3504481,0.6,0.4107563,0.1853817,0.0792652414,0.0081471776
12150702.2,0.8370778,0.1618992,0.5999992,0.3560548,0.6,0.3916693,0.2045436,0.0739121226,0.0091939528
13170352.0,0.8185319,0.1550881,0.5999992,0.3590235,0.6,0.3748442,0.2233035,0.0688084001,0.0101846291
14276460.5,0.8006955,0.1488016,0.5999992,0.3637703,0.6,0.3547987,0.2416002,0.0639546567,0.0111031366
15480448.2,0.7835308,0.1430285,0.5999992,0.3648111,0.6,0.3388561,0.2593957,0.0593437373,0.0119356029
16787836.2,0.7671047,0.1377843,0.5999991,0.3687369,0.6,0.3182876,0.2800314,0.0546832564,0.0129764023
18209549.7,0.7514235,0.1330693,0.5999991,0.3716058,0.6,0.2985393,0.2982274,0.0504356984,0.0137505015
19755210.9,0.7365247,0.1288979,0.5999991,0.3756876,0.6,0.2765775,0.3218918,0.045874652,0.0149775615
21439539.0,0.7224221,0.1252928,0.5999991,0.3766348,0.6,0.2586886,0.3383893,0.0421599559,0.0154837686
23278621.5,0.7091448,0.1222903,0.5999991,0.3826187,0.6,0.2334787,0.3638151,0.0377732796,0.0167752219
25290880.1,0.6967418,0.119955,0.5999991,0.3826882,0.6,0.2164712,0.3796914,0.0344647836,0.0170901848
27492934.2,0.6852865,0.1183818,0.5999991,0.384658,0.6,0.1968905,0.399549,0.0309344374,0.0177225116
